RICSService	RICSDate	DatasetName	DatasetID	ILModel	ILTopic	ILTable	ErrorID	ErrorCategory	ErrorCount	BFSNr	Kt	ErrorDescription	RICSProfile	ErrorX	ErrorY
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2606412.176	1222784.643
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2606462.565	1222638.862
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2606694.228	1222404.349
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2605915.407	1220743.286
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2603143.767	1222696.07
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Nummerierungsbereiche	Nummerierungsbereich	CH100501	warning	1	2465	SO	Nummerierungsbereich muss mindestens eine NBGeometrie haben	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2599389.64	1220008.301
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2599385.75	1220012.071
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2598877.468	1220436.908
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2600033.003	1221436.933
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2600444.83	1222479.167
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2600610.829	1222612.315
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2600613.8	1222614.697
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2465	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2601159.715	1222810.998
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	FixpunkteKategorie3	LFP3	CH030701	error	1	2465	SO	LFP3 muss die gleichen Attributwerte wie der Hoheitsgrenzpunkt haben	ohne_gemeindegrenztest,data_forward	2603901.303	1218917.926
MOCHECKSO	20200709	246500.itf	80F905E1723FDC33A93DB91DB4825066	DM01AVSO24LV95	FixpunkteKategorie3	LFP3	CH030701	error	1	2465	SO	LFP3 muss die gleichen Attributwerte wie der Hoheitsgrenzpunkt haben	ohne_gemeindegrenztest,data_forward	2603888.872	1218965.707
MOCHECKSO	20200709	247100.itf	046FFBF843216B613E679D9716A9E68A	DM01AVSO24LV95	Landesgrenzen	Landesgrenzabschnitt	CH140101	warning	1	2471	SO	Punkt ist kein Knickpunkt der Landesgrenze (Test nur für swisstopo)	ohne_gemeindegrenztest,data_forward	2604724.576	1260268.299
MOCHECKSO	20200709	247100.itf	046FFBF843216B613E679D9716A9E68A	DM01AVSO24LV95	Landesgrenzen	Landesgrenzabschnitt	CH140101	warning	1	2471	SO	Punkt ist kein Knickpunkt der Landesgrenze (Test nur für swisstopo)	ohne_gemeindegrenztest,data_forward	2604768.572	1260132.677
MOCHECKSO	20200712	240300.ITF	D772428D7F3CC52EA172F74FF5A6D72A	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2403	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2624108.178	1234200.645
MOCHECKSO	20200710	261400.itf	FB74F7E702A9FBAB45673EDE3527AC79	DM01AVSO24LV95	FixpunkteKategorie2	LFP2Nachfuehrung	CH020101	error	1	2614	SO	NBIdent gehört zu keinem Nummerierungsbereich (<Kt><NBNummer>)	all,data_forward	2608054.568	1248613.566
MOCHECKSO	20200712	240700.itf	B3DEA3769810C77194137673C103108A	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2407	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2621622.802	1235271.246
MOCHECKSO	20200712	240700.itf	B3DEA3769810C77194137673C103108A	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2407	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2621389.665	1235743.054
MOCHECKSO	20200712	240700.itf	B3DEA3769810C77194137673C103108A	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2407	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2619266.589	1237572.742
MOCHECKSO	20200712	240800.ITF	B05DAF78211DFBCF05854E955CB916BF	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2408	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2625466.233	1235113.148
MOCHECKSO	20200712	240800.ITF	B05DAF78211DFBCF05854E955CB916BF	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2408	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2625455.641	1235155.136
MOCHECKSO	20200712	240800.ITF	B05DAF78211DFBCF05854E955CB916BF	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2408	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2625455.793	1235154.566
MOCHECKSO	20200712	240800.ITF	B05DAF78211DFBCF05854E955CB916BF	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2408	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2624971.667	1235190.18
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609504.926/1241306.581 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609504.926	1241306.581
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609228.160/1241211.826 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609228.16	1241211.826
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609902.945/1241604.901 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609902.945	1241604.901
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609368.048/1241227.402 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609368.048	1241227.402
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609368.044/1241227.402 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609368.044	1241227.402
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609901.883/1241603.839 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609901.883	1241603.839
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609901.880/1241603.838 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609901.88	1241603.838
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609877.795/1241556.599 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609877.795	1241556.599
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609877.793/1241556.596 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609877.793	1241556.596
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gebaeudeadressen	LokalisationsName	CH192002	warning	72	2421	SO	LokalisationsName muss mindestens eine LokalisationsNamePos haben	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Bezirksgrenzen	Bezirksgrenzabschnitt	CH120101	warning	1	2421	SO	Punkt ist kein Knickpunkt der Bezirksgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2608957.778	1241202.209
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2421	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2608925.808	1241174.033
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2421	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2608957.778	1241202.209
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2421	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2611991.506	1237347.022
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2421	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2613531.517	1239222.13
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Bezirksgrenzen	Bezirksgrenzabschnitt	CH120101	warning	1	2421	SO	Punkt ist kein Knickpunkt der Bezirksgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2608925.808	1241174.033
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Nummerierungsbereiche	Nummerierungsbereich	CH100501	warning	1	2421	SO	Nummerierungsbereich muss mindestens eine NBGeometrie haben	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2421	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2608957.778	1241202.209
MOCHECKSO	20200712	242100.ITF	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2421	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2608925.808	1241174.033
MOCHECKSO	20200715	257900.itf	F48A73B07C8769708226422B24DD7EF5	DM01AVSO24LV95	Gebaeudeadressen	Strassenstueck	INT210	warning	1	2579	SO	duplicate line 2630634.062000/1241924.624000 ... 2630639.861000/1241914.406000	all,data_forward	2630639.861	1241914.406
MOCHECKSO	20200715	257900.itf	F48A73B07C8769708226422B24DD7EF5	DM01AVSO24LV95	Gebaeudeadressen	LokalisationsName	CH192002	warning	15	2579	SO	LokalisationsName muss mindestens eine LokalisationsNamePos haben	all,data_forward	NULL	NULL
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Gebaeudeadressen	LokalisationsName	CH192002	warning	35	2423	SO	LokalisationsName muss mindestens eine LokalisationsNamePos haben	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2423	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2598321.735	1233486.271
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	FixpunkteKategorie1	LFP1Nachfuehrung	CH010101	error	1	2423	SO	NBIdent gehört zu keinem Nummerierungsbereich (<Kt><NBNummer>)	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	FixpunkteKategorie1	HFP1Nachfuehrung	CH012501	error	1	2423	SO	NBIdent gehört zu keinem Nummerierungsbereich (<Kt><NBNummer>)	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Nummerierungsbereiche	Nummerierungsbereich	CH100501	warning	7	2423	SO	Nummerierungsbereich muss mindestens eine NBGeometrie haben	ohne_gemeindegrenztest,data_forward	NULL	NULL
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2423	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2605698.333	1237956.551
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2423	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2603659.515	1237002.509
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2423	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2602063.196	1234869.241
MOCHECKSO	20200712	242300.ITF	75222F266D2ABA899A74DD7665125D0E	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2423	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	ohne_gemeindegrenztest,data_forward	2598321.735	1233486.271
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595735.526	1225635.698
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595606.308	1225859.628
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595556.251	1225952.521
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595506.575	1226084.406
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595461.188	1226077.769
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595447.226	1226099.736
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595431.294	1226124.777
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595415.211	1226150.105
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595402.856	1226169.567
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595392.859	1226194.733
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595353.296	1226245.571
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595345.111	1226255.071
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595332.507	1226267.129
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595317.405	1226281.578
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595295.732	1226302.31
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595284.779	1226312.728
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595261.861	1226334.576
MOCHECKSO	20200712	254600.ITF	E858C1419D2AC5F3D56E05AA3761AB22	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2546	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2595246.758	1226349.009
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642229.184	1246232.084
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642574.109	1246204.887
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642024.68	1246261.155
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642012.009	1246463.842
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642192.097	1246898.32
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642072.776	1246692.349
MOCHECKSO	20200715	258300.itf	DC50D46557773B2FAC2F5055884765CE	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze Geometrie	CH113002	warning	1	2583	SO	Punkt ist kein Knickpunkt der Gemeindegrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2642258.593	1247003.861
